id	GSM3374350_response	GSM3374352_response	GSM3374356_response	GSM3374362_response	GSM3374366_response	GSM3374368_response	GSM3374369_response	GSM3374370_response	GSM3374386_response	GSM3374396_response	GSM3374401_response	GSM3374412_response	GSM3374413_response	GSM3374414_response	GSM3374415_response	GSM3374353_non	GSM3374354_non	GSM3374355_non	GSM3374357_non	GSM3374358_non	GSM3374359_non	GSM3374360_non	GSM3374361_non	GSM3374363_non	GSM3374364_non	GSM3374365_non	GSM3374367_non	GSM3374371_non	GSM3374372_non	GSM3374373_non	GSM3374374_non	GSM3374375_non	GSM3374376_non	GSM3374377_non	GSM3374378_non	GSM3374379_non	GSM3374380_non	GSM3374381_non	GSM3374382_non	GSM3374384_non	GSM3374387_non	GSM3374388_non	GSM3374392_non	GSM3374394_non	GSM3374398_non	GSM3374400_non	GSM3374402_non	GSM3374403_non	GSM3374404_non	GSM3374405_non	GSM3374406_non	GSM3374407_non	GSM3374408_non	GSM3374409_non	GSM3374410_non	GSM3374411_non
Myeloids_KCNJ8	661.555714944952	617.368470621215	669.780424176299	580.718471940526	632.787121334758	546.718858286761	456.187230207159	417.064927213636	680.924035785031	451.740276057172	470.568258630005	618.108784010619	588.744971005805	583.418121654386	597.858233757854	579.006038267134	584.477849374007	614.164459729222	440.5766840872	594.46176401138	422.967644018323	534.205754214274	599.546454513359	436.562355940354	449.464099635702	495.181726688132	468.880037874501	451.597673531325	578.442295519056	451.957779724267	465.483568128026	451.853108134316	495.746002524813	459.766775122451	477.805813473233	423.655220734829	624.159922571485	450.02784238378	600.056403048248	517.403637373435	564.779241006956	634.193814391683	558.427296732869	437.108983243486	429.583058415871	440.592712458247	488.390274737861	479.283547041181	612.095217942313	580.575869414678	483.11702205896	471.078207164894	676.148396821434	580.83130401767	606.784009356587	454.439925771032
Myeloids_OASL	682.923220171191	827.090581855656	747.004367113796	661.18354675875	476.680161456564	658.13612684935	749.139685614252	687.288653079826	1081.7405031844	556.495167272864	696.117259279991	389.516467213926	692.021642948033	723.791079445799	389.199477256019	459.657703429781	954.223589662353	297.815722774598	431.804692935558	696.09605986654	434.21029791437	443.936048327552	721.767172149634	368.353336049419	451.050509790445	729.893868759365	666.442511873226	503.578200417722	398.006884042734	693.863117136249	732.306883308044	398.028083456185	404.926927930129	439.634238202001	393.932467124226	622.138487266818	745.995833353787	425.701903621992	742.025224151359	676.540122205067	485.562151536791	326.694122909986	585.172903941028	363.094370934943	408.882142819871	352.869506967125	774.769337280371	706.971318643677	513.055912777805	395.773941312442	554.922644470276	488.206963003766	737.723414025808	534.938405103776	447.90665752998	551.194909847878
Myeloids_TFEC	240.944577250677	287.851064847267	309.198696096563	309.848708988312	288.303329652989	306.836554628976	269.821970160486	170.112949811502	308.061383003659	258.104065802098	200.265142798401	264.216851603728	280.612446893617	199.591666144062	242.201696701843	258.856479773556	298.746433832967	306.579590748626	166.688077660083	217.164412175479	167.917909318845	175.070449511814	184.858621417672	270.27831881585	171.888146417265	193.53019893194	189.364699383046	208.172603984038	187.417413130309	177.90071519517	178.60322000452	180.829993200746	223.294636398637	170.566148735132	239.771009151887	183.864603711846	260.051352054834	228.667788561892	217.616676981201	254.551256383634	291.096255278976	300.418592387377	199.135317488698	194.540462120003	221.639434265949	255.54527408946	209.925794221828	242.586928467943	188.169827101768	293.981289070425	265.227114791791	270.951795470189	294.154372476498	250.427185769212	278.859256655826	244.53227380892
Myeloids_PTGFR	443.500754159694	375.339328534905	450.62455825627	294.39027733754	443.547960229865	455.440427079986	493.935508088635	309.309728148293	557.002051787193	458.586554259443	310.349550776466	483.648522942125	429.902946248367	465.758554741884	353.367429295644	501.256117904517	468.391846014771	486.930111894909	274.598623354963	314.238712863872	296.46566999888	363.827061285848	300.890735842903	302.214999399699	451.396090985072	302.34624601375	320.060081397285	307.491143163859	303.940668761349	302.29903994358	288.701232032252	445.142382977464	394.091892948633	271.044292859132	258.231566332072	335.872515969579	339.202079657718	450.511442364408	461.261795613399	280.002507283388	351.053993241941	399.433280548186	309.422844040156	317.384840043328	298.462484798247	356.500073192571	310.194376768957	275.232258778087	324.556840525769	485.237121519385	474.999909945408	367.595444322712	509.001494676808	443.416713615813	477.074230185694	451.551264992581
Myeloids_TUBB6	4069.8727512556	3541.71928806307	3553.53222338684	3705.35733925364	3938.91099816185	3954.03938201753	4321.34653242003	2653.79676531942	3942.79388538659	3746.96033956601	3715.72465907737	4373.77893323324	3972.27713617268	3295.0061295241	3256.0967330093	3103.05547092826	4172.16213104403	4093.04959019319	2720.50152229556	4154.81716546081	2590.38923775382	3768.03318017722	2844.34724192853	3647.06265305772	3838.17195456906	3357.31543230879	3221.49368988424	3003.15778441997	3571.92217590903	2682.21852700047	2915.21951769408	3328.37226753493	3865.39855852198	2796.03229381054	4138.65879795215	3461.0177316769	3900.00160164705	3061.45247061589	3852.94507607227	2837.6642155153	2897.81441942532	3970.02826427597	3494.7539293144	3194.26708593131	2720.37764258219	3642.07102921636	3425.96788261785	3507.23433875575	2678.54056893316	3559.12438633183	3209.04020743452	3310.13451337978	4151.16685111404	2909.62735474909	4244.24880622783	3662.70767099112
Myeloids_IFI35	466.953304547668	462.656397401778	426.698473576924	463.232761205588	514.816445955422	466.105391393503	484.040921795777	606.659957523291	605.909501110372	550.120414057613	469.374276353043	605.30128799639	516.537943423518	512.724379422902	603.728650835833	461.573673532198	511.72427624343	464.191490944975	590.554479981213	515.184183366159	552.815299615775	601.924918071773	606.526513553105	516.234077704865	553.118881958933	488.948850086341	512.249494666265	500.879056575705	517.739058150989	551.308001847667	517.789634753252	607.315579856741	556.391451934363	589.935109348869	500.259685943362	489.624061875836	484.205293118557	605.956435392619	573.716345201284	516.851090147597	604.859606771667	599.541006492377	606.049320387939	599.079030096831	559.049699758551	539.531745039335	606.1082252979	607.465058158759	607.414481556496	593.249244619989	604.491869360929	602.39980282841	575.146975992865	579.299485281344	578.624273491849	606.213366829025
Myeloids_RGL1	398.365351699485	217.577335052758	234.554384013529	682.071278895615	291.169623629217	287.850605000758	447.197255514712	663.043328837808	215.491541602539	279.216328926576	405.11362916397	477.784399555177	215.226179616039	298.531814401146	452.30927153053	283.916440921554	283.41903063499	203.519314107638	665.252397371397	513.181038000075	628.127359064571	618.695402530305	628.977047828543	528.293821766231	622.903409034155	680.735114241574	560.176366296285	388.93339516522	483.546331356578	548.197814697981	695.817640166598	731.864434933476	508.978336291661	737.741811629302	433.927927215479	546.452759615428	332.493828278016	424.163471117834	450.973106876489	641.518431536628	501.465555270938	202.882441810186	672.926959637506	520.931630994302	653.925478482919	539.014874170109	636.441541339169	555.661219110101	544.670400506108	406.679533974083	330.4143589312	314.908393141022	194.282289050696	707.546406920262	411.756424171543	325.899211745016
Myeloids_BLVRA	2596.69587091862	2679.93561341026	2654.31827181013	2349.96206670559	2507.29928619917	2606.64335747913	2660.76839221852	2515.99054601741	2500.73680914749	2292.24438631116	2159.59740636633	2217.51443002402	2399.2074004825	2477.60014235482	1900.47923658546	2522.35881978706	2616.19841873631	2622.49198054352	1891.65251183772	2067.1309473116	1863.36863558926	2458.34074635963	1941.52688056019	2516.81812620737	1919.1765996375	1959.40879574065	2069.58733528346	1963.39983226898	2101.1852507813	2022.79250890898	2315.0139812328	2536.01229793985	2028.89587748406	2599.03208331981	2381.67896680767	2222.61719174628	2541.58203403412	2136.14648629823	2145.94392821354	2220.2809793451	2018.09288481741	2424.4507441254	2312.63737689346	2081.92585478611	2140.40323463385	2230.2284659056	2130.88439462565	2165.16714246059	1956.56114803931	2405.31076905758	2301.88505301824	2202.76010178004	2568.62808120496	2139.57565444389	2512.56137787175	2443.54583888512
Myeloids_IGFBP5	8365.40901793493	8704.86778653184	8050.96166979013	6150.70131074458	8928.05791691026	8118.67941533716	8287.62864244964	5323.55470173634	8892.45142280827	6987.97345183338	7979.80966810048	9254.10731039434	6952.744753168	7002.91379260848	5564.51293954991	9261.01192906213	7959.09211638217	9600.98819209293	6685.94048443146	9179.84423155677	4865.22632449002	8198.79682999574	5857.54972854463	5733.46216666239	9489.13303685041	5425.64319231323	5775.68277229525	8329.8492480825	6580.19190946415	5254.91163908576	5644.63035420849	5496.79519400287	8390.70753305113	4658.92585614887	8775.82710413449	5404.92564059492	6221.66062834724	5811.24254214768	9094.1658377967	4644.92550597325	7798.7535797615	9767.25880772338	5836.54105726388	8032.97964956717	4985.99285354736	6927.92540457459	5067.70870979583	5244.58710397425	4880.00580744859	7530.95234400005	5478.81317377992	7774.30772052396	7621.87518558309	5106.8999459728	8411.71620433188	5386.41186036715
Myeloids_PXDN	4988.39225515394	5020.13633152657	4365.35772603931	3168.99181848742	4516.17628815277	4508.99309247374	3079.43679321503	2623.01288863899	4842.90498631303	4327.55433049106	3939.05559458326	4930.49084802268	4658.01434156292	3305.83008982056	4377.30058739572	3834.69120254735	4841.95173306251	4573.02748760906	2928.15706669998	4519.64171208601	2823.20972598525	3846.91673946131	4278.80696029857	2700.18668820196	4430.08668681362	3014.70783244072	4292.83414917907	2976.90443689247	3729.40166302554	2772.57359724044	2942.18425558048	2858.77253902513	4257.79616058164	2814.73807842859	3307.36444796433	3158.34319887515	4407.38488926951	3056.73499567092	4775.65051310687	3522.8615429866	4656.47998341915	5324.31267583617	3165.52639455418	2907.14626698305	2977.67453538586	4424.7888246519	3861.21162771758	3502.17441907125	2705.1625887242	3691.49867681017	3026.65069379713	3074.13893105331	4949.58144575981	3222.37759401047	4791.36173649998	2924.3261216669
Myeloids_LHFPL2	2319.5777027924	2335.44654747294	2304.09133142605	2316.85168510591	2309.72988222296	2312.74729740951	2308.94555205735	2318.94031735919	2338.54364549009	2324.47008540021	2308.65483592722	2299.39323687417	2338.79089326939	2337.89793302507	2319.23103348932	2318.8192601955	2348.29191939094	2293.31973630066	2334.75556683218	2320.68630565652	2327.6124515931	2340.46253880726	2331.78281586597	2309.67871830613	2330.18861487057	2305.14436984073	2321.33739087292	2328.52086292474	2327.33162011945	2345.76719273707	2315.42985127269	2343.00601121842	2320.01536365492	2336.23100278335	2342.47636877705	2319.90313343861	2319.81483143179	2308.82209482992	2311.05190944095	2340.06392088694	2323.03277884147	2352.83781786442	2353.56658617312	2321.49733443401	2350.46279230877	2330.10031286375	2323.22807810751	2293.35490013282	2333.51355953948	2321.89546963055	2335.28798536224	2347.16970984646	2330.17705737529	2356.01751033687	2348.80823833995	2317.04613868748
Myeloids_C9orf3	1802.6249643703	1337.32364534808	1614.61666869825	1586.37148071571	1516.82315198566	996.027666976484	574.210348007085	1158.63093590687	1677.55411173919	640.360183361837	775.67145499967	1228.25305665206	633.899331083265	396.91810666038	1547.83000619468	119.628646998358	1444.5993567993	1335.92317725358	168.615843467904	929.825437033467	138.449238063899	119.628646998358	463.432533497975	325.727242335436	627.343124486163	172.385518303665	175.042895070223	1184.53808107774	410.423994376611	141.939385048266	466.540227405562	1047.33918672613	119.628646998358	755.11032273917	168.112607786974	575.610816101587	1172.1368236231	866.854086023155	1087.44007158193	1398.30333777257	1389.05595373266	1692.04150196089	234.314837729991	119.628646998358	1420.21456107145	1485.93651253338	422.825251831246	852.903839451757	628.335126420956	697.547224867247	881.341476244852	711.855442132702	1225.14536274447	119.628646998358	1522.55546784874	786.117176948189
Myeloids_AHNAK2	1827.9493343572	1342.4254578457	1097.76632755594	1862.23242515233	1443.29076031574	1265.40451598531	1431.08184951367	1727.20630926162	1833.7812830417	1032.32025166428	603.232640036648	1209.4957740771	1422.15903651217	1361.88277772671	576.926555291971	777.238744135782	1835.84835200926	1734.12689014977	524.661710348508	1044.68422022596	510.9895653756	1391.13033693022	752.858464878131	700.698041492605	1509.48813401698	729.90208884591	804.665629297171	697.202585859004	613.422448297728	615.968294694081	1212.66958951952	1293.66493547426	589.617441371347	731.726741074558	651.993162408086	1303.85474373534	683.127801128671	1192.07968578808	1495.09792473478	522.363908423482	548.907763512616	1903.2284992987	722.254853918648	588.510694896495	1761.65476790442	671.450482289102	1412.68714935626	1706.67878299654	530.274114825441	1387.63488129661	1018.54428948396	740.649554076057	819.055838579369	1467.67103957339	1420.33438428352	1373.56009656628
Myeloids_ANGPTL2	2962.08738224244	2568.61801033236	1729.65831861191	2342.19755731385	3068.44197068507	2826.21791023392	2741.63684627078	1466.99187855367	3123.89095911979	2581.56499006588	2544.7387146096	3213.94598535455	2909.48585649732	2931.51141080614	2503.25954727665	1816.73118251551	3189.68742500099	3110.13542926217	1477.79521481383	2867.94322890934	1445.97157567887	1835.26792435376	1803.59548509001	1502.86403204333	2610.24204342534	2070.52616477686	2022.27106846544	1738.78459412636	2092.55171908569	1752.15188332109	2144.14799339678	1987.25821851346	1902.67715455032	1579.66173252715	2537.97761527758	2861.2307601859	2577.74428584682	1771.28235170488	2589.97343340902	1676.80883246422	2231.70922564333	3208.52908214883	2302.99937667666	1645.65566452989	1615.72399665438	2674.22761607422	2655.69087423597	2591.11157504155	1448.19852235759	2594.65028030105	1755.69058858059	2028.98353718888	3177.25321814702	2642.55517681046	3124.26479266985	1751.01374168856
Myeloids_LPPR4	183.740069552481	197.806854914341	198.251287819946	210.200976673615	195.980603571069	154.294758010286	138.990320398521	118.143310309502	267.351597062295	145.620068420534	219.056524667891	213.143632601528	224.149960664806	134.429146168178	218.841376346049	124.502386777014	223.52609792319	214.762150903958	122.973339029488	219.853255921966	122.035024408904	121.600610353014	132.473426881622	120.208773065632	151.445032459415	121.724563902338	199.855677880119	137.371802096091	145.712174411227	123.171543094308	129.084326600755	122.543065904342	197.807134418236	122.083909572224	122.479457314509	115.807936051422	129.562903159128	205.334733664565	204.856157106192	116.070635818472	151.765159952102	253.719225756326	200.274217282451	118.450564622036	134.47593807544	122.035303912799	147.140786948293	148.016967184803	120.37067614153	210.247768580877	208.245257387059	198.745169534924	216.17748760081	124.083847374682	197.855740077661	222.97425036743
Myeloids_HLX	977.129624237539	933.606738985725	915.90117378794	752.433617163764	896.126890073175	911.931160999877	905.091612253978	662.245071960587	943.321690677288	855.536568466222	886.461719560604	868.508037289727	766.404251484831	909.942318229681	711.998501721372	942.072079812551	918.309434262977	955.382883482344	656.245557187588	895.971683908614	752.588823328326	746.010386137625	909.398337637467	761.553545509129	768.78825969793	682.582820131929	791.800783473142	725.521599288562	702.402853116633	633.862849070186	655.459862535759	665.442030357779	772.36310704309	656.31619851458	789.595994712515	765.860270892617	888.870673288611	869.059666033412	912.32632644278	724.969970544877	832.80586284086	918.908249044117	804.5335278407	745.332606543762	657.977668419855	826.120886876779	696.397867889833	742.923652815754	653.960925480572	845.940919861483	811.915458064485	772.486735811111	923.698955732952	665.680662912001	784.566655469458	839.935934634683
Myeloids_FCGR1B	940.698531751805	866.870402658409	883.916022012841	998.372957483755	913.121907182249	1003.67778325868	949.666781828904	564.456791046839	970.982314684661	878.955874840325	601.129794250413	925.156176872134	914.270041953634	877.189126898923	612.44254729689	863.582571387835	1005.31992887105	854.885704176375	558.443572145665	923.009545260708	617.918276408379	764.093237712107	613.114492732448	775.922111851398	660.514132027672	691.666061640908	581.821937657421	567.89149670999	609.826661461873	678.148510949886	900.401245395507	671.400266946173	931.904420875848	646.645335469545	603.301209175555	659.534044094477	960.55117214294	781.178445020013	630.160112086879	755.641374382777	623.433216972962	1061.23195218252	695.579169745521	578.078225236906	669.253635334747	717.531920933216	866.198457222852	794.198124402748	553.720132330601	871.674186334341	625.199964914364	659.365997256288	981.295478981919	617.672172591915	913.289954020439	553.388430173179
Myeloids_CD163	4096.0684009874	4782.4040970616	4287.89195429271	4394.58672836338	4760.35105065497	4659.63377018364	4387.82486442795	1591.04027784745	5373.4274944623	4291.19464080434	2449.40658361013	2206.24573818114	4144.66401899896	3016.22011707753	1623.44792545917	4207.25514260406	4798.4214402311	4566.74819711356	1652.80789049091	3900.2877919625	2990.25784249982	2268.83686178624	1727.50333542034	3728.46867553152	1738.25259535643	2970.84280887629	2022.42587014477	1496.59093282666	1619.98460182691	1664.91600548933	1724.7500500028	2367.87309757667	1961.86951114468	1772.16432892154	1536.59505080066	3780.26239071276	4306.29137839449	3676.67087617425	2349.47367347489	2722.77926131653	2844.60915836607	5012.41510487905	1808.46608856035	3302.15594123737	3746.88436937817	2157.65012016958	1841.84410989494	2079.01787493266	2352.77635998652	4017.43615575048	3960.84415096259	3495.9422719062	5203.44815013034	1790.0503947137	2496.17256551956	3710.58260973936
Myeloids_AIF1	4559.70450863424	4531.0558378113	4614.98323194497	4584.54433694063	4577.66343791728	4590.12005159805	4559.54549987253	4303.75136518167	4659.34515086001	4580.10322336347	4283.25369342207	4634.94015163398	4326.14678722328	4318.80878234873	4309.12258915483	4541.10459063998	4509.65345543663	4512.76018514462	4325.30104304243	4367.33490796981	4300.69084430398	4250.82476327867	4331.2653960295	4581.45038314574	4376.08549606543	4551.70642578206	4321.24856779492	4360.55776534844	4539.79377969594	4393.50228782795	4300.84985306568	4571.37558004001	4307.13145323652	4312.52092447146	4565.98610880507	4141.6358397229	4562.60602075022	4403.81654457104	4287.38324804921	4439.68793167468	4302.53583265022	4491.61615680928	4222.85665671676	4325.68968137208	4313.59945869303	4652.3569433965	4394.91334647055	4219.94366999991	4216.98382707811	4542.10834899062	4572.45411426158	4546.23790361776	4557.28357460297	4255.06521811664	4561.39048821877	4341.95042479649
Myeloids_RAB31	6492.09005649061	5968.14727430956	6481.51213911305	6418.13835377244	6147.48405423383	5907.99970778112	5994.49400415589	3248.98826559309	6827.18320684805	4981.59003826858	4326.69140134395	5867.39729053686	6056.81678075422	5712.42650678544	3891.96022132334	5786.14036942401	6730.64339557971	6523.07914163109	3274.54849728	6250.61152465122	3404.4814451483	3980.629727768	3393.47972405325	3831.8126547949	5795.82556801283	3705.02910975261	3918.30695116967	3875.93904525084	4071.29700124761	3419.99394670795	3709.95331643778	3636.23945379922	5952.12609823706	3248.03238898402	4173.46859505592	6094.27668706973	5910.1508135752	3639.0466617884	5715.23371477462	3479.58214999983	4560.81826568204	7401.36237156553	4586.90868461925	3833.96376058898	3483.73058452253	4472.45232033178	4656.53809620949	5781.21616273883	3233.72836615082	4889.19866152293	3766.97177667236	4018.0896340835	6588.23369073554	3791.21023755064	5843.15882965858	3719.63851502661
Myeloids_SOBP	850.696427794692	869.84288043275	868.868250977234	885.589943711734	814.582932661503	811.481993150811	825.373483836067	516.611036782783	1000.95581613514	826.031593177831	576.270286293682	840.25328740098	854.812622197906	563.453920846206	757.61351122538	886.329978151192	824.742410005551	890.987330674466	532.322434286272	677.13857121024	536.526929528421	575.852237675568	492.911564126962	552.373284938462	620.358782969691	509.884259137118	851.574428337848	992.545550417664	618.570679486418	472.989813920543	649.481102187692	621.606942604436	618.645338547674	478.974695822983	660.195540079184	550.599931554205	604.885249869936	878.356902174549	887.284095969906	586.713426687395	587.591427230551	962.263891966949	495.282352653986	562.048592070533	644.639515777338	523.124055563614	561.390482728769	547.498992043513	590.829621090608	816.35628604576	827.436921953504	792.099664918244	862.631930387297	560.759408898253	839.835238782866	882.628339654971
Myeloids_ADAP2	196.255410677373	98.0448409784892	59.4328381579577	264.282549776422	117.632004531863	222.968194161005	193.783240603732	849.460436109343	72.0473305916078	352.510153926468	373.65679816093	673.800870477009	438.095369846134	606.90099802778	656.860447237664	205.649660437854	207.550094500814	180.069011663756	830.673267307376	404.525769918959	431.136015996887	797.103667380201	429.219570827073	400.755193492245	382.73929190376	745.088051387709	300.162651833384	684.997859889877	780.188992393904	842.809591082535	793.333090953486	586.361138064973	788.057268496684	878.524198089557	814.51111046288	789.395155598373	564.487885717693	421.933213001638	342.389271517885	644.60985360246	588.833308138615	64.3046411868591	858.133876238027	766.234695622172	734.967168979126	600.127991962056	747.259247735232	751.690353392583	724.271704487913	281.222973015767	447.458177503568	359.112455931342	178.560833283259	770.386550113125	354.68135027399	396.817258137131
Myeloids_SLAMF8	1105.13807059952	1208.06478938967	1256.82624384101	1280.82088831747	1339.56054067551	1339.17086102187	1212.00618618704	763.31957675492	1242.13339929059	981.341647671987	985.059464469518	1123.40659582969	1113.84130048484	1232.13531596404	901.742518046514	1250.88185080809	1302.39998302712	1300.83702323816	833.406212647462	1145.3039053752	844.301097348743	840.723654926875	835.597867463424	1196.99749842716	820.907384400905	1038.65238916722	838.15037170543	927.45729529106	862.225052691953	825.413429334571	938.524586253572	942.465983050943	770.675145820078	761.093000519523	1034.68704873415	890.838746602811	1234.01732497537	1052.4302068398	964.477121839275	1131.76525582805	1196.49208630511	1323.29287938718	816.705835045206	821.826412806193	1127.21846553175	1107.69057484153	926.951883169016	875.763702239097	775.125793081454	1160.37894973891	1123.83931214362	1171.28272118261	1263.46357392462	962.595112827938	1110.26385806297	1023.08690150791
Myeloids_TMEM45A	1664.81130858166	1962.59395368107	1765.59951788476	2077.39756097972	1713.32888605597	1663.39935797131	1789.33079972557	901.767061292264	2096.29334857928	1642.8075978988	946.267340499127	1928.53564888798	1998.38724667886	1137.39030341203	1147.67661779278	1840.8566210296	2044.70068384365	1969.16268155967	978.586733181953	1634.88009561373	979.336757048356	1045.47645787934	860.447548395324	1222.93372093762	1059.03573887514	883.938958703547	1046.88840848968	848.289214655532	940.930433257083	904.674626705121	1021.15218888232	1482.96607119597	1421.78385948383	1068.23835093157	1171.40789963359	1095.40598596399	1298.45441505621	1755.313203504	1819.89884741625	1888.24187709518	1596.50963327393	2032.65323789508	1507.26066861343	1201.97594732427	865.966859082863	1024.88469780682	1388.89813189889	1270.3189770032	1356.75909215523	1676.95863896712	1533.61954645613	1686.16125102354	2115.74251070072	1016.95719552175	1639.0750889743	1583.63940271254
Myeloids_AGPAT4	407.831311727942	398.257939762983	375.258269958266	369.46744584244	379.007692001481	418.485962999096	408.759655483168	326.647246438719	376.565412487138	340.581064500577	374.720222690335	353.228665153323	360.452056966886	347.543527261404	337.142381009018	360.788750859536	398.236067951813	388.837041808466	316.208817699387	400.651391130889	325.749063858428	385.055857662682	382.715840507462	314.326136528151	365.360929704485	321.999641815213	305.768527019672	377.548549144258	324.289921001205	314.896606926409	314.729595073893	311.173957806206	347.392762987836	327.607060975754	378.809886340616	365.986307869839	390.40100915207	321.461594547282	393.83969264363	414.790464435056	379.905874581772	393.071753664319	317.103494681442	301.314055441836	316.788672599962	331.797229519629	383.939168434206	330.680540291153	316.33079621043	336.3188654304	329.457212364409	380.865689118807	385.785414635864	335.578413665413	346.83110198697	400.089730130023
Myeloids_PILRA	630.358911021962	645.167696567612	632.992085995821	660.482687144723	648.602207173854	629.30011470112	639.00007680037	533.033402905427	695.465688276688	545.828564117753	540.477608127595	627.989052424836	574.00796200946	622.480992358882	532.390856612709	632.265219204247	630.152064749215	628.724094149742	554.206500613933	559.940481100157	533.2250187019	536.120531274064	547.65264671705	632.356978864822	539.749250379273	575.962565172611	533.322793411304	551.920638563128	528.32645716513	551.193771771555	527.919515708733	635.277948046625	561.319416377688	628.976108834915	546.917604992144	548.982842607119	626.789880563717	547.904661402223	552.932293121503	549.28746358927	626.900011550445	642.232192355228	545.718433131025	539.053935369995	533.481464866456	620.125382802687	628.9225037856	617.191978706756	529.167025376541	631.734055358557	548.228667268428	551.28553143213	650.607555637335	547.851056352908	567.241369235285	550.662607925865
Myeloids_MS4A7	2955.96447950011	3119.38477499231	3169.36741826409	2411.47995633693	3276.45625239736	2690.19282350163	2898.33183087255	1761.51781324444	3124.04994513777	2605.63411701249	1792.18150464634	2740.4093785445	2567.94655154096	1978.42755930091	2244.19921529938	2740.53029417144	3180.13021588665	3075.84919810481	1778.18895231015	1802.8481245075	2688.65147253512	1791.28550298816	1655.56626302575	2325.75112367423	1821.27420977705	2303.75462580707	2548.44392673614	1700.51941673631	1741.25313755426	1893.86885281176	1883.28286456883	2651.12839951844	1976.88620833439	1852.68250876252	1836.67866253541	1767.4293190282	2319.13078019352	3015.5198900078	2564.44777296324	2562.93154978415	2638.92733885693	3032.47913428582	1927.1620746562	2514.61338870823	2524.51205635524	2028.76502997072	2186.56656667183	2028.64411434377	2625.68938470476	3202.04228016785	2996.78266705701	2528.37430383232	2545.11050555288	1833.34524135215	1851.16628558342	2503.94676884707
Myeloids_PARVG	596.117469103719	474.365750296354	514.708954040699	607.20695592683	534.011935207742	502.712174323229	511.539895476741	790.496792213477	465.173684153916	623.644679339521	647.722381835118	618.958870803408	476.986951283124	648.507968649496	611.390759821595	471.603178245459	480.649596382627	488.347619675472	662.639717411488	691.853588980827	786.448126865923	637.296119986546	774.2641931593	474.816518241026	766.598149194154	667.890765735514	753.970905527479	597.873376798053	640.465178550503	770.038114527197	740.103437041138	607.57963220116	623.971314749489	639.239926754168	657.559480594702	721.873693613523	576.69564473614	757.032758902968	732.963180436634	733.510054369605	734.024028412394	498.215090239685	741.632660387573	702.451869245945	628.468398833034	744.715095313212	639.271235950521	667.041916681594	606.405820892432	506.89031957283	481.823407691355	536.883492901683	481.997605349996	640.84192468435	521.966157325314	566.097364471022
Myeloids_ADAMTS2	2778.38660478865	1390.14360626922	2313.07522696523	2879.75153516925	2836.94938861753	2492.58777247539	2442.81301934744	866.876824250472	2934.01421980065	1518.98601872691	1646.53291807573	2461.32966042015	2949.91187570638	2657.0585727514	2300.922667445	1048.52842711534	3070.48356814888	1626.58371611574	871.115961174165	2805.07740945175	860.135221547364	2389.54680301163	1554.2126122748	1080.70679696333	1724.38000996395	1241.98305126241	1470.87596047567	1861.57751499195	1878.27702867605	1153.35891569578	1973.14263903788	1359.80485259318	2618.43971222488	1295.24926759822	1165.51147521602	2701.77636402402	2282.76898907773	1135.20523732851	2228.27054871254	906.110334269806	1345.02402072617	3166.24346467259	2100.33228234084	1057.80813216061	930.345352208951	1313.76590867094	2666.54977047612	2507.3686043424	963.462747082062	2304.88359899331	1048.18077092491	1909.25259317077	2933.49399451737	1509.49482100219	2537.70735801844	1157.3198472441
Myeloids_PIK3AP1	3557.11154723101	3488.97180174581	3547.03609367588	3548.05533846617	2975.92417056874	3693.6857430238	3194.49531138048	2210.68283596862	3413.23921150948	3241.95187917387	2681.59965177339	3612.97732783535	3442.83286547032	3645.30148578636	2635.46071549791	3518.4643811172	3382.33554235975	3515.83875170343	2555.72488475088	2508.229244583	2739.66394370347	2154.13319768713	2805.60517786294	3496.04196848182	2071.99225533055	2367.30969719973	2749.7393972586	2469.8514852025	1976.55962749871	2755.28601437277	2535.94428014146	2662.48870682932	2590.01335596786	1798.49491156465	3073.39897323493	2151.96982005077	3315.60139455542	2708.46660173101	3363.0970347233	2688.66981850941	3397.38550594027	3493.2883872719	1842.68869479263	2692.01714169831	3015.994051748	2387.12316140807	3469.86085680173	3343.31643011387	2404.9369350627	3509.79897677526	3309.49797412884	3098.10416170346	3527.29621472122	3246.31996602519	3212.30908503512	3499.38929167072
Myeloids_BCAT1	1276.65425666678	1283.21497385115	1035.26351232813	1391.15468935587	1494.99749308701	814.262354134378	1395.31503137217	428.795571482988	1762.20077929823	1270.21593459473	609.055683151199	1358.37172671182	1464.6352403852	624.879207631979	1310.57444664767	986.442431445714	1554.38448088605	1297.41676178093	414.434880832796	1372.70089933345	447.822331517987	1262.65765362065	483.956586373755	519.986546329155	618.113153006859	473.75696208367	559.251182681464	447.07941211831	570.50931070994	460.5721023021	511.157413559955	466.03884709343	741.38267615155	490.394908445807	496.955625630182	1367.95513625048	1345.51053090244	586.441551112477	711.763342849423	476.398305399679	550.939107006951	1986.95357727474	1337.64839812509	551.389049904114	434.418747329873	524.315098426694	1306.24589455013	1356.76865893091	442.819762591642	1440.79054915142	581.695788029509	1337.19845522792	1721.09781340605	682.916082689291	1390.01181057764	572.112378490848
